title,pubDate,guid,link,description,Label,results
Rail strikes: Travellers braced for third day of disruption,"Sat, 25 Jun 2022 00:46:07 GMT",https://www.bbc.co.uk/news/uk-61929168,https://www.bbc.co.uk/news/uk-61929168?at_medium=RSS&at_campaign=KARANGA,"People are advised to only travel by train if necessary, with just a fifth of services running.",1,1
Boris Johnson faces new Tory rebellion after by-election losses,"Sat, 25 Jun 2022 01:53:21 GMT",https://www.bbc.co.uk/news/uk-politics-61934023,https://www.bbc.co.uk/news/uk-politics-61934023?at_medium=RSS&at_campaign=KARANGA,Two Conservative MPs say they are seeking election to the body which oversees leadership contests.,1,1
Afghanistan earthquake: Survivors count horrific cost,"Fri, 24 Jun 2022 20:49:31 GMT",https://www.bbc.co.uk/news/world-asia-61929723,https://www.bbc.co.uk/news/world-asia-61929723?at_medium=RSS&at_campaign=KARANGA,"Near the epicentre of the quake that struck Afghanistan this week, houses lie in ruins.",1,1
Billie Eilish protests US abortion ruling at Glastonbury,"Sat, 25 Jun 2022 01:02:29 GMT",https://www.bbc.co.uk/news/entertainment-arts-61933487,https://www.bbc.co.uk/news/entertainment-arts-61933487?at_medium=RSS&at_campaign=KARANGA,"The 20-year-old calls the decision to end the constitutional right to abortion a ""dark day"".",1,1
Row over M&S plan to redevelop flagship store,"Fri, 24 Jun 2022 21:32:16 GMT",https://www.bbc.co.uk/news/business-61916562,https://www.bbc.co.uk/news/business-61916562?at_medium=RSS&at_campaign=KARANGA,"The government is calling a review of the plans which include a smaller shop, offices and a gym.",1,1
Pompeii: Ancient pregnant tortoise surprises archaeologists,"Fri, 24 Jun 2022 19:21:06 GMT",https://www.bbc.co.uk/news/world-europe-61931172,https://www.bbc.co.uk/news/world-europe-61931172?at_medium=RSS&at_campaign=KARANGA,"The reptile's 2,000-year-old remains are discovered by archaeologists buried in volcanic ash and rock.",1,1
Congress passes first gun control bill in decades,"Fri, 24 Jun 2022 19:58:13 GMT",https://www.bbc.co.uk/news/world-us-canada-61919752,https://www.bbc.co.uk/news/world-us-canada-61919752?at_medium=RSS&at_campaign=KARANGA,The landmark bipartisan bill now heads to President Joe Biden's desk to be signed into law.,1,1
"Harry Gration: Ex-BBC Look North presenter dies, aged 71","Fri, 24 Jun 2022 18:00:04 GMT",https://www.bbc.co.uk/news/uk-england-leeds-61927303,https://www.bbc.co.uk/news/uk-england-leeds-61927303?at_medium=RSS&at_campaign=KARANGA,"The 71-year-old broadcaster's wife pays tribute to her husband, saying ""he will forever be with us"".",0,0
Covid: UK infections continuing to rise,"Fri, 24 Jun 2022 15:06:48 GMT",https://www.bbc.co.uk/news/health-61923316,https://www.bbc.co.uk/news/health-61923316?at_medium=RSS&at_campaign=KARANGA,"The increase, with an estimated one in 35 people testing positive, is being driven by newer variants.",0,0
Eighteen dead in mass break-in to Spanish enclave of Melilla,"Sat, 25 Jun 2022 01:37:29 GMT",https://www.bbc.co.uk/news/world-africa-61934163,https://www.bbc.co.uk/news/world-africa-61934163?at_medium=RSS&at_campaign=KARANGA,"A huge crowd of migrants tries to cross into Melilla in North Africa, with many killed and injured.",1,1
Ukraine war: Kyiv orders forces to withdraw from Severodonetsk,"Fri, 24 Jun 2022 18:39:41 GMT",https://www.bbc.co.uk/news/world-europe-61920708,https://www.bbc.co.uk/news/world-europe-61920708?at_medium=RSS&at_campaign=KARANGA,Severodonetsk is the current focus of Russia as it tries to take control of eastern Ukraine.,1,1
LGBT awards: Adele Roberts named role model of the year,"Fri, 24 Jun 2022 21:02:59 GMT",https://www.bbc.co.uk/news/uk-61913667,https://www.bbc.co.uk/news/uk-61913667?at_medium=RSS&at_campaign=KARANGA,"The Radio 1 presenter receives ""role model"" award for opening up the conversation around bowel cancer.",1,1
The Papers: Tories tell PM 'go now' and 'US bans abortion',"Fri, 24 Jun 2022 23:13:57 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61933641,https://www.bbc.co.uk/news/blogs-the-papers-61933641?at_medium=RSS&at_campaign=KARANGA,The papers lead with Boris Johnson being urged to quit and Roe v Wade being overturned in the US.,0,0
Ukraine war: Ros Atkins onâ¦ why Kaliningrad is important,"Fri, 24 Jun 2022 23:26:31 GMT",https://www.bbc.co.uk/news/world-europe-61926646,https://www.bbc.co.uk/news/world-europe-61926646?at_medium=RSS&at_campaign=KARANGA,The BBCâs Analysis Editor Ros Atkins examines why Russia is making threats after the EU sanctioned a Russian region cut off from the rest of the country.,1,1
Giant ceramic sculpture by Sandy Brown has been unveiled in Cornwall,"Fri, 24 Jun 2022 23:24:19 GMT",https://www.bbc.co.uk/news/entertainment-arts-61901365,https://www.bbc.co.uk/news/entertainment-arts-61901365?at_medium=RSS&at_campaign=KARANGA,The UK's largest ceramic sculpture has been unveiled in Cornwall - but not everyone is convinced.,0,0
Mauritius medical clown: 'When I see the kids smiling I feel really good',"Fri, 24 Jun 2022 23:06:19 GMT",https://www.bbc.co.uk/news/world-africa-61845314,https://www.bbc.co.uk/news/world-africa-61845314?at_medium=RSS&at_campaign=KARANGA,"Sharon Juhl is not your ordinary clown, he is a medical clown bringing smiles to hospitalised children.",1,1
Covid-19 in the UK,"Fri, 24 Jun 2022 14:20:27 GMT",https://www.bbc.co.uk/news/uk-51768274,https://www.bbc.co.uk/news/uk-51768274?at_medium=RSS&at_campaign=KARANGA,Explore the data on coronavirus in the UK.,0,0
Moments that made this by-election historic,"Fri, 24 Jun 2022 13:27:45 GMT",https://www.bbc.co.uk/news/uk-61925306,https://www.bbc.co.uk/news/uk-61925306?at_medium=RSS&at_campaign=KARANGA,The Tories and PM Boris Johnson are dealt a major blow as the Lib Dems and Labour win two seats.,1,1
Week in pictures: 18-24 June 2022,"Fri, 24 Jun 2022 23:18:33 GMT",https://www.bbc.co.uk/news/in-pictures-61916490,https://www.bbc.co.uk/news/in-pictures-61916490?at_medium=RSS&at_campaign=KARANGA,"A selection of powerful images from all over the globe, taken in the past seven days.",1,1
Ukraine war: Families risking all to escape through Russia to Georgia,"Fri, 24 Jun 2022 23:00:03 GMT",https://www.bbc.co.uk/news/world-europe-61787200,https://www.bbc.co.uk/news/world-europe-61787200?at_medium=RSS&at_campaign=KARANGA,Risky escape routes have opened up for Ukrainians - including driving through Russia to Georgia.,1,1
Polio: Virus found in London prompts misleading vaccine claims,"Fri, 24 Jun 2022 23:59:13 GMT",https://www.bbc.co.uk/news/health-61915794,https://www.bbc.co.uk/news/health-61915794?at_medium=RSS&at_campaign=KARANGA,"What do these cases really tell us about the virus, which hasn't spread in the UK for decades?",1,1
Kidnap alert heightens Iran-Israel shadow war fears,"Fri, 24 Jun 2022 23:04:57 GMT",https://www.bbc.co.uk/news/world-middle-east-61884941,https://www.bbc.co.uk/news/world-middle-east-61884941?at_medium=RSS&at_campaign=KARANGA,The warnings for Israeli tourists join assassinations and sabotage as the foes aim at each other.,1,1
Johnny Onions: Cardiff French onion seller retires,"Fri, 24 Jun 2022 21:54:34 GMT",https://www.bbc.co.uk/news/uk-wales-61864756,https://www.bbc.co.uk/news/uk-wales-61864756?at_medium=RSS&at_campaign=KARANGA,"Patrick Mevel says he has lifted more than 20,000 tonnes of onions over the past 43 years.",1,1
The villagers who bought their own petrol pumps,"Fri, 24 Jun 2022 22:00:19 GMT",https://www.bbc.co.uk/news/uk-scotland-south-scotland-61798791,https://www.bbc.co.uk/news/uk-scotland-south-scotland-61798791?at_medium=RSS&at_campaign=KARANGA,Residents of Newcastleton in the Borders used to face a lengthy round-trip to get their fuel.,0,0
Where Indian army job dreams are made and broken,"Fri, 24 Jun 2022 23:07:22 GMT",https://www.bbc.co.uk/news/world-asia-india-61908706,https://www.bbc.co.uk/news/world-asia-india-61908706?at_medium=RSS&at_campaign=KARANGA,Inside coaching centres where desperate young people study to get a job in the armed forces.,0,0
Kenyan elections: The woman who rallies crowds - but won't vote,"Fri, 24 Jun 2022 23:02:02 GMT",https://www.bbc.co.uk/news/world-africa-61815493,https://www.bbc.co.uk/news/world-africa-61815493?at_medium=RSS&at_campaign=KARANGA,"Diana Mwazi is one of many young Kenyans who see elections as a way to make money, not bring change.",1,1
England v New Zealand: 'Jonny Bairstow revels in life on the England rollercoaster',"Fri, 24 Jun 2022 21:19:06 GMT",https://www.bbc.co.uk/sport/cricket/61932718,https://www.bbc.co.uk/sport/cricket/61932718?at_medium=RSS&at_campaign=KARANGA,A stunning win at Lord's. An epic chase at Trent Bridge. Now another memorably bold display by Jonny Bairstow and England at Headingley.,1,1
Ukraine 0-4 Scotland: Scots with one foot in Women's World Cup play-offs,"Fri, 24 Jun 2022 20:12:40 GMT",https://www.bbc.co.uk/sport/football/61917276,https://www.bbc.co.uk/sport/football/61917276?at_medium=RSS&at_campaign=KARANGA,Scotland all but sealed a place in the Women's World Cup play-offs as a thumping first-half performance was too much for Ukraine in Poland.,1,1
England 5-1 Netherlands: Lionesses impress as they come from behind to beat Dutch,"Fri, 24 Jun 2022 22:17:28 GMT",https://www.bbc.co.uk/sport/football/61904229,https://www.bbc.co.uk/sport/football/61904229?at_medium=RSS&at_campaign=KARANGA,England are forced to come from behind for the first time under manager Sarina Wiegman in an impressive victory over European champions the Netherlands.,1,1
England v New Zealand: Was Phil Tufnell behind Tom Blundell's DRS issue?,"Fri, 24 Jun 2022 15:03:02 GMT",https://www.bbc.co.uk/sport/av/cricket/61925326,https://www.bbc.co.uk/sport/av/cricket/61925326?at_medium=RSS&at_campaign=KARANGA,"New Zealand's Tom Blundell is unhappy as he is given out lbw, but with DRS unavailable is unable to review the decision on day two of the third Test at Headingley.",0,0
England v New Zealand: Jonny Bairstow hits remarkable century,"Fri, 24 Jun 2022 17:48:18 GMT",https://www.bbc.co.uk/sport/av/cricket/61932594,https://www.bbc.co.uk/sport/av/cricket/61932594?at_medium=RSS&at_campaign=KARANGA,Watch as Jonny Bairstow hits his second century of the series to help England recover from 55-6 on the second day of the third Test at Headingley.,1,1
Wayne Rooney: Derby County boss to leave troubled club with immediate effect,"Fri, 24 Jun 2022 17:55:53 GMT",https://www.bbc.co.uk/sport/football/61932150,https://www.bbc.co.uk/sport/football/61932150?at_medium=RSS&at_campaign=KARANGA,Derby County boss Wayne Rooney is to leave the relegated League One club with immediate effect.,1,1
Roe v Wade: Inside an Arkansas abortion clinic on its last day,"Sat, 25 Jun 2022 01:47:56 GMT",https://www.bbc.co.uk/news/world-us-canada-61932963,https://www.bbc.co.uk/news/world-us-canada-61932963?at_medium=RSS&at_campaign=KARANGA,Clinics across the country shut down after Roe v Wade was overturned by the Supreme Court.,1,1
Roe v Wade: Why this is a seismic day in America,"Fri, 24 Jun 2022 16:29:31 GMT",https://www.bbc.co.uk/news/world-us-canada-61929438,https://www.bbc.co.uk/news/world-us-canada-61929438?at_medium=RSS&at_campaign=KARANGA,"The divide in America has become even deeper after this Supreme Court ruling, writes Sarah Smith.",0,0
Roe v Wade: Elation and despair outside US Supreme Court,"Fri, 24 Jun 2022 21:54:01 GMT",https://www.bbc.co.uk/news/world-us-canada-61932909,https://www.bbc.co.uk/news/world-us-canada-61932909?at_medium=RSS&at_campaign=KARANGA,Women across the US have sharply different reactions to the decision to overturn Roe v Wade.,1,1
Roe v Wade: What is US Supreme Court ruling on abortion?,"Fri, 24 Jun 2022 15:40:44 GMT",https://www.bbc.co.uk/news/world-us-canada-54513499,https://www.bbc.co.uk/news/world-us-canada-54513499?at_medium=RSS&at_campaign=KARANGA,The US Supreme Court has overturned the landmark case which legalised abortion in 1973.,1,1
Abortion: What does overturn of Roe v Wade mean?,"Fri, 24 Jun 2022 16:37:27 GMT",https://www.bbc.co.uk/news/world-us-canada-61804777,https://www.bbc.co.uk/news/world-us-canada-61804777?at_medium=RSS&at_campaign=KARANGA,Abortion restrictions will vary by state now the 50-year-old landmark ruling has been reversed.,1,1
Roe v Wade: The moment the constitutional right to abortion was struck down,"Fri, 24 Jun 2022 16:16:30 GMT",https://www.bbc.co.uk/news/world-us-canada-61929763,https://www.bbc.co.uk/news/world-us-canada-61929763?at_medium=RSS&at_campaign=KARANGA,Anti-abortion protesters cheer after finding out the Supreme Court has struck down abortion rights.,1,1
Supreme Court abortion decision must not be the final word - Biden,"Fri, 24 Jun 2022 17:52:36 GMT",https://www.bbc.co.uk/news/world-us-canada-61932635,https://www.bbc.co.uk/news/world-us-canada-61932635?at_medium=RSS&at_campaign=KARANGA,"Overturning Roe v Wade shows the Supreme Court is out of touch with most Americans, Biden says.",1,1
Supreme Court ruling hailed by top Missouri official who has 'effectively ended abortion',"Fri, 24 Jun 2022 18:48:20 GMT",https://www.bbc.co.uk/news/world-us-canada-61932640,https://www.bbc.co.uk/news/world-us-canada-61932640?at_medium=RSS&at_campaign=KARANGA,State Attorney General Eric Schmitt says Missouri has effectively ended abortion.,1,1
Boris Johnson 'actively thinking about' third term as PM,"Sat, 25 Jun 2022 23:15:11 GMT",https://www.bbc.co.uk/news/uk-politics-61939938,https://www.bbc.co.uk/news/uk-politics-61939938?at_medium=RSS&at_campaign=KARANGA,"The PM says he will lead his party into the next election and beyond, despite criticism of his leadership.",1,1
"Severodonetsk: Russia has full control of eastern city, Ukraine says","Sat, 25 Jun 2022 18:57:46 GMT",https://www.bbc.co.uk/news/world-europe-61936820,https://www.bbc.co.uk/news/world-europe-61936820?at_medium=RSS&at_campaign=KARANGA,The mayor of the eastern city says Russian troops are in control after Ukrainian forces withdrew.,1,1
Boris Johnson to say now not time to give up on Ukraine,"Sun, 26 Jun 2022 00:11:34 GMT",https://www.bbc.co.uk/news/uk-61938351,https://www.bbc.co.uk/news/uk-61938351?at_medium=RSS&at_campaign=KARANGA,Boris Johnson will urge G7 and Nato allies to continue backing Kyiv as the war with Russia drags on.,0,0
G7 face battle for unity as cost of Ukraine war mounts,"Sat, 25 Jun 2022 21:24:52 GMT",https://www.bbc.co.uk/news/world-europe-61940007,https://www.bbc.co.uk/news/world-europe-61940007?at_medium=RSS&at_campaign=KARANGA,The Russian war against Ukraine will inevitably dominate the summit of G7 nations in Bavaria.,1,1
"Oslo shooting: Norway attack being treated as Islamist terrorism, police say","Sat, 25 Jun 2022 20:03:42 GMT",https://www.bbc.co.uk/news/world-europe-61933817,https://www.bbc.co.uk/news/world-europe-61933817?at_medium=RSS&at_campaign=KARANGA,"Witnesses hid in a gay bar's basement as a gunman fired on a crowd, killing two and injuring 21.",0,0
Dave Grohl and Bruce Springsteen join Paul McCartney at Glastonbury,"Sun, 26 Jun 2022 00:26:58 GMT",https://www.bbc.co.uk/news/entertainment-arts-61939871,https://www.bbc.co.uk/news/entertainment-arts-61939871?at_medium=RSS&at_campaign=KARANGA,It is the star's first public appearance since the death of Foo Fighters' drummer Taylor Hawkins.,0,0
Russia promises Belarus Iskander-M nuclear-capable missiles,"Sat, 25 Jun 2022 22:41:17 GMT",https://www.bbc.co.uk/news/world-europe-61938111,https://www.bbc.co.uk/news/world-europe-61938111?at_medium=RSS&at_campaign=KARANGA,"The Iskander-M systems can carry both conventional and nuclear warheads, with a range of up to 500 km.",0,0
Drivers who kill could receive life sentences under law reform,"Sun, 26 Jun 2022 02:28:02 GMT",https://www.bbc.co.uk/news/uk-61940351,https://www.bbc.co.uk/news/uk-61940351?at_medium=RSS&at_campaign=KARANGA,"Judges will be able to give life sentences to dangerous drivers who kill, in a toughening of the law.",1,1
Dozens die trying to cross into Spanish enclave of Melilla,"Sat, 25 Jun 2022 20:32:50 GMT",https://www.bbc.co.uk/news/world-africa-61934163,https://www.bbc.co.uk/news/world-africa-61934163?at_medium=RSS&at_campaign=KARANGA,"A huge crowd of migrants storm a fence into Melilla in North Africa, with 23 killed and many injured.",1,1
